1032 983
0.500000 0.000000 0.000000 
0.492359 0.066491 0.000000 
0.483254 0.132743 0.000000 
0.471225 0.198518 0.000000 
0.455429 0.263577 0.000000 
0.436114 0.327682 0.000000 
0.413658 0.390617 0.000000 
0.388854 0.452787 0.000000 
0.362357 0.514692 0.000000 
0.332876 0.574994 0.000000 
0.298687 0.631943 0.000000 
0.258581 0.684271 0.000000 
0.213198 0.732425 0.000000 
0.163592 0.777241 0.000000 
0.110821 0.819552 0.000000 
0.055938 0.860193 0.000000 
0.000000 0.900000 0.000000 
0.000000 0.895666 -0.088215 
0.000000 0.882707 -0.175581 
0.000000 0.861246 -0.261256 
0.000000 0.831492 -0.344415 
0.000000 0.793729 -0.424257 
0.000000 0.748323 -0.500013 
0.000000 0.695709 -0.570954 
0.000000 0.636396 -0.636396 
0.000000 0.570954 -0.695709 
0.000000 0.500013 -0.748323 
0.000000 0.424257 -0.793729 
0.000000 0.344415 -0.831492 
0.000000 0.261256 -0.861246 
0.000000 0.175581 -0.882707 
0.000000 0.088215 -0.895666 
0.000000 0.000000 -0.900000 
0.000000 -0.088215 -0.895666 
0.000000 -0.175581 -0.882707 
0.000000 -0.261256 -0.861246 
0.000000 -0.344415 -0.831492 
0.000000 -0.424257 -0.793729 
0.000000 -0.500013 -0.748323 
0.000000 -0.570954 -0.695709 
0.000000 -0.636396 -0.636396 
0.000000 -0.695709 -0.570954 
0.000000 -0.748323 -0.500013 
0.000000 -0.793729 -0.424257 
0.000000 -0.831492 -0.344415 
0.000000 -0.861246 -0.261256 
0.000000 -0.882707 -0.175581 
0.000000 -0.895666 -0.088215 
0.000000 -0.900000 -0.000000 
0.000000 -0.895666 0.088215 
0.000000 -0.882707 0.175581 
0.000000 -0.861246 0.261256 
0.000000 -0.831492 0.344415 
0.000000 -0.793729 0.424257 
0.000000 -0.748323 0.500013 
0.000000 -0.695709 0.570954 
0.000000 -0.636396 0.636396 
0.000000 -0.570954 0.695709 
0.000000 -0.500013 0.748323 
0.000000 -0.424257 0.793729 
0.000000 -0.344415 0.831492 
0.000000 -0.261256 0.861246 
0.000000 -0.175581 0.882707 
0.000000 -0.088215 0.895666 
0.000000 -0.000000 0.900000 
0.000000 0.088215 0.895666 
0.000000 0.175581 0.882707 
0.000000 0.261256 0.861246 
0.000000 0.344415 0.831492 
0.000000 0.424257 0.793729 
0.000000 0.500013 0.748323 
0.000000 0.570954 0.695709 
0.000000 0.636396 0.636396 
0.000000 0.695709 0.570954 
0.000000 0.748323 0.500013 
0.000000 0.793729 0.424257 
0.000000 0.831492 0.344415 
0.000000 0.861246 0.261256 
0.000000 0.882707 0.175581 
0.000000 0.895666 0.088215 
0.000000 0.900000 0.000000 
0.055938 0.860193 0.000000 
0.110821 0.819552 0.000000 
0.163592 0.777241 0.000000 
0.213198 0.732425 0.000000 
0.258581 0.684271 0.000000 
0.298687 0.631943 0.000000 
0.332876 0.574994 0.000000 
0.362357 0.514692 0.000000 
0.388854 0.452787 0.000000 
0.413658 0.390617 0.000000 
0.436114 0.327682 0.000000 
0.455429 0.263577 0.000000 
0.471225 0.198518 0.000000 
0.483254 0.132743 0.000000 
0.492359 0.066491 0.000000 
0.453865 0.042347 0.265912 
0.429322 -0.073041 0.339988 
0.465090 -0.149720 0.168949 
0.425793 -0.316314 0.167184 
0.443454 0.303089 -0.031440 
0.457713 -0.216209 0.135348 
0.462550 -0.233781 0.033739 
0.477459 -0.165991 0.018233 
0.458085 -0.204957 -0.149473 
0.481730 -0.108690 -0.091823 
0.466902 -0.071588 -0.205926 
0.468688 -0.042242 0.205864 
0.472819 0.079958 -0.173339 
0.491195 0.031379 -0.069081 
0.477311 0.131230 -0.104572 
0.464189 0.213562 -0.084044 
0.446612 0.248182 0.158282 
0.496475 -0.029488 0.010992 
0.447650 -0.195393 0.215488 
0.444690 -0.295515 0.055600 
0.434911 -0.331303 -0.002673 
0.465413 -0.205966 -0.089031 
0.450704 -0.109213 0.258300 
0.409807 -0.109452 -0.385374 
0.436502 -0.027966 -0.325304 
0.453974 0.113270 -0.243845 
0.431767 0.225736 -0.255107 
0.458877 0.182555 -0.171753 
0.414853 0.359174 0.145377 
0.457311 0.249114 -0.061491 
0.359154 -0.357921 0.379607 
0.438706 0.300843 0.108289 
0.396950 0.360317 0.240075 
0.378531 0.227438 0.419928 
0.414822 0.039341 0.385561 
0.376011 0.004337 0.483484 
0.433367 -0.122788 0.312677 
0.404226 -0.189667 0.368929 
0.409850 -0.232348 0.326218 
0.414389 -0.301136 0.245777 
0.418088 -0.373169 -0.065591 
0.438956 -0.306049 -0.089842 
0.381786 -0.073598 -0.464023 
0.381550 0.000500 -0.470387 
0.412013 0.162988 -0.359706 
0.412128 0.250686 -0.304751 
0.409225 0.309791 -0.256364 
0.412268 0.341900 -0.196299 
0.422481 0.355993 -0.089109 
0.351004 -0.304291 0.445056 
0.347538 0.417023 0.352896 
0.352813 0.355616 0.400157 
0.360791 0.063090 0.514295 
0.296571 -0.163927 0.613516 
0.381037 -0.178210 0.436645 
0.355080 -0.332078 0.413745 
0.362182 -0.381150 0.346457 
0.362820 -0.458861 0.230864 
0.367731 -0.483437 0.137574 
0.364601 -0.505977 0.061431 
0.379809 -0.474431 0.009897 
0.380334 -0.458837 -0.116053 
0.377913 -0.387546 -0.281555 
0.405279 -0.289957 -0.292930 
0.374123 -0.209247 -0.440771 
0.347859 -0.066796 -0.541537 
0.331730 -0.089059 -0.570213 
0.351902 0.123365 -0.522902 
0.358691 0.224684 -0.471994 
0.360307 0.320925 -0.408156 
0.343549 0.463849 -0.303588 
0.365254 0.425747 -0.277551 
0.364911 0.470410 -0.194409 
0.301837 0.612004 0.137454 
0.306824 0.493779 0.374280 
0.288018 0.431119 0.482584 
0.281449 0.274631 0.595685 
0.159278 0.229254 0.746458 
0.285990 0.082499 0.644617 
0.281418 -0.112510 0.646264 
0.350706 -0.152676 0.517714 
0.314227 -0.279572 0.539605 
0.275442 -0.425076 0.509749 
0.296882 -0.476276 0.419360 
0.307946 -0.532194 0.313839 
0.315549 -0.598561 0.091703 
0.310203 -0.614112 -0.013386 
0.340150 -0.534371 -0.171068 
0.313963 -0.392420 -0.464617 
0.184294 0.710137 0.268744 
0.300716 -0.090815 -0.622342 
0.315500 0.025322 -0.605095 
0.274063 0.183650 -0.639635 
0.292610 0.293517 -0.569528 
0.294673 0.419933 -0.480016 
0.307496 0.465723 -0.407065 
0.273955 0.567284 -0.348181 
0.267451 0.621768 -0.259344 
0.280507 0.651517 -0.086111 
0.223913 0.702107 0.167507 
0.235855 0.633045 0.320342 
0.193790 0.628626 0.410373 
0.241517 0.475397 0.518471 
0.142414 0.420353 0.674467 
0.221902 0.175639 0.702202 
0.197668 -0.074997 0.743376 
0.131030 -0.373643 0.711716 
0.294871 -0.227598 0.595481 
0.230326 -0.442304 0.562108 
0.191107 -0.610832 0.440609 
0.168028 -0.736077 0.237588 
0.217510 -0.698499 0.205854 
0.209302 -0.734482 0.050098 
0.246666 -0.697403 0.023564 
0.249102 -0.652152 -0.240527 
0.223627 -0.565861 -0.448588 
0.259670 -0.410439 -0.545915 
0.208824 -0.327098 -0.660042 
0.202371 -0.217154 -0.710314 
0.215694 -0.107593 -0.722016 
0.220147 0.052651 -0.723675 
0.227121 0.215913 -0.685349 
0.181382 0.327874 -0.687710 
0.196181 0.450107 -0.598071 
0.199021 0.559318 -0.493479 
0.236892 0.598315 -0.379246 
0.196577 0.705644 -0.248607 
0.248607 0.683647 -0.128651 
0.191352 0.743790 -0.117027 
0.069328 0.733685 0.430157 
0.071558 0.634354 0.564056 
0.068934 0.521961 0.671843 
0.049312 -0.341085 -0.794870 
0.174671 -0.437759 0.630719 
0.148888 -0.626423 0.480475 
0.106296 -0.784729 0.248064 
0.119789 -0.804475 0.114911 
0.173534 -0.763105 0.092870 
0.113227 -0.788141 -0.217894 
0.160288 -0.743929 -0.234533 
0.153483 -0.443356 -0.648648 
0.163864 -0.358868 -0.689173 
0.179178 -0.277221 -0.711729 
0.116651 -0.130027 -0.804631 
0.125513 0.014603 -0.808045 
0.131202 0.338781 -0.728805 
0.117908 0.463654 -0.669163 
0.112521 0.628616 -0.523806 
0.460760 -0.010644 -0.243106 
0.405375 -0.122766 0.393206 
0.453846 -0.034258 0.267143 
0.438797 -0.198770 0.250083 
0.462597 -0.084580 0.220337 
0.473539 -0.131292 0.133660 
0.457270 -0.151531 0.207263 
0.426903 -0.331730 0.125425 
0.454101 -0.250390 0.096690 
0.454959 0.210547 -0.161406 
0.484624 -0.098807 0.074599 
0.475624 -0.153925 -0.086933 
0.492367 -0.061044 -0.026191 
0.463013 -0.165043 -0.166348 
0.496910 -0.027437 0.003295 
0.475307 0.118685 -0.133218 
0.479065 -0.036107 0.153856 
0.468673 0.171516 0.121550 
0.482194 0.030140 -0.136124 
0.477475 0.089863 -0.140646 
0.489450 0.059500 -0.066786 
0.488070 0.087081 -0.048639 
0.481576 0.138560 -0.036265 
0.478506 0.142932 0.074529 
0.432656 0.253497 0.223608 
0.459176 -0.059912 0.242201 
0.477644 -0.088527 0.140400 
0.447363 -0.001215 0.291843 
0.470646 -0.078760 0.185173 
0.442816 -0.268212 0.148904 
0.455317 -0.195905 0.176949 
0.417361 -0.369687 0.091467 
0.470322 -0.201261 0.024326 
0.454314 -0.263954 0.044264 
0.452438 -0.258450 -0.092060 
0.461497 -0.237397 -0.038021 
0.480906 -0.143307 -0.033960 
0.429035 -0.316211 -0.146670 
0.438297 -0.214635 -0.238695 
0.434836 -0.250288 -0.217423 
0.473615 0.107596 0.152924 
0.434427 -0.193157 -0.270968 
0.420865 -0.160141 -0.335097 
0.487568 -0.030978 -0.098645 
0.455154 -0.060602 -0.257552 
0.425368 -0.072609 -0.351552 
0.444425 0.012737 -0.301297 
0.460272 0.034655 -0.242793 
0.464573 0.074146 -0.215511 
0.460511 0.122628 -0.211312 
0.425184 0.191110 -0.304476 
0.468078 0.158242 -0.142377 
0.461766 0.162124 -0.176085 
0.434600 0.310045 -0.119411 
0.463628 0.193402 -0.127808 
0.344292 0.435078 -0.341148 
0.468829 0.208320 -0.022398 
0.418093 0.377968 -0.026217 
0.456662 0.240798 0.095438 
0.439598 0.308436 0.073031 
0.370158 0.158984 -0.470980 
0.431326 0.305023 0.154531 
0.423947 0.345464 0.111234 
0.439959 -0.033222 0.314081 
0.399541 0.248426 0.346746 
0.410297 -0.371349 0.146907 
0.437149 0.147765 0.288940 
0.424328 -0.034634 0.360212 
0.408240 -0.025578 0.403828 
0.394030 0.022142 0.439599 
0.367753 -0.071958 0.497404 
0.447523 -0.086672 0.278116 
0.427988 -0.111513 0.333412 
0.425247 -0.192576 0.303346 
0.432537 -0.249394 0.228700 
0.415834 -0.244225 0.297481 
0.421040 -0.306740 0.208545 
0.473159 0.057468 0.180292 
0.391453 -0.440021 0.075551 
0.403789 -0.400565 0.112002 
0.380969 -0.464199 0.084190 
0.444002 -0.302467 -0.016959 
0.424858 -0.360159 0.013031 
0.402128 -0.416455 0.055217 
0.405539 0.142946 -0.385886 
0.427771 -0.343113 -0.079432 
0.445763 -0.258356 -0.146851 
0.416910 -0.142569 0.354436 
0.396993 -0.058920 -0.428838 
0.455167 0.239761 -0.111777 
0.368177 -0.008768 -0.501540 
0.412211 0.081038 -0.385978 
0.427319 0.124661 -0.330758 
0.430180 0.205589 -0.277385 
0.440668 0.151969 -0.274328 
0.418309 0.180297 -0.332570 
0.430452 0.253541 -0.233198 
0.413082 0.274307 -0.280209 
0.373491 0.256461 -0.416809 
0.437127 0.270588 -0.179291 
0.408664 0.333208 -0.227654 
0.445384 0.284656 -0.089599 
0.423571 0.329111 -0.155444 
0.355011 0.104106 0.520366 
0.257839 0.464146 -0.503964 
0.437286 0.317736 -0.063977 
0.397438 0.413657 0.123732 
0.418887 0.374147 0.044189 
0.318397 0.349135 0.488903 
0.405898 0.361365 0.194960 
0.363638 0.476005 0.188163 
0.371806 0.330096 0.366576 
0.379683 0.410679 0.238344 
0.353513 0.440587 0.301481 
0.377501 0.281714 0.388630 
0.385670 0.350843 0.298270 
0.363132 0.372836 0.352326 
0.354675 0.310562 0.431197 
0.416967 0.198006 0.326542 
0.353109 0.201074 0.495469 
0.376515 0.073046 0.476755 
0.394960 0.137194 0.415824 
0.377681 0.174888 0.446546 
0.322145 -0.132000 0.579493 
0.403647 -0.214751 0.356620 
0.357229 -0.017490 0.525625 
0.028793 0.257387 0.841110 
0.406169 -0.159936 0.377426 
0.419841 0.364097 0.086247 
0.372380 -0.294865 0.393811 
0.388571 -0.225548 0.393402 
0.373553 -0.226362 0.433728 
0.379250 -0.340792 0.332120 
0.393020 -0.276311 0.345795 
0.381926 -0.406229 0.235366 
0.393320 -0.351569 0.267714 
0.366406 -0.394925 0.315750 
0.389203 -0.426198 0.150342 
0.366387 -0.471826 0.181902 
0.365868 -0.497695 0.095883 
0.408799 -0.399816 -0.052161 
0.371680 -0.492293 0.035712 
0.403059 0.052862 -0.414406 
0.390576 -0.430895 -0.124777 
0.388986 -0.452181 -0.016048 
0.404263 -0.359881 -0.206131 
0.412226 -0.368803 -0.139643 
0.373423 -0.447325 -0.198891 
0.313349 -0.241712 -0.559163 
0.400133 -0.239945 -0.350884 
0.394969 -0.220885 -0.378051 
0.407588 -0.256133 -0.315400 
0.364882 -0.072985 -0.503804 
0.390871 -0.129520 -0.428743 
0.373636 -0.175083 -0.456637 
0.333654 -0.060402 -0.570348 
0.393352 0.024421 -0.441142 
0.419714 0.007872 -0.374435 
0.366981 0.062705 -0.500419 
0.334340 0.041353 -0.570751 
0.378923 0.174487 -0.443549 
0.361415 0.141640 -0.496986 
0.380606 0.270080 -0.387868 
0.393845 0.206503 -0.389223 
0.366295 0.240838 -0.444878 
0.369903 0.388229 -0.311382 
0.392199 0.299553 -0.328590 
0.367877 0.328885 -0.379659 
0.386033 0.370109 -0.272521 
0.387998 0.443716 -0.100084 
0.386585 0.411742 -0.201229 
0.361567 0.458324 -0.238012 
0.405580 0.405505 -0.069433 
0.409741 0.382705 -0.119020 
0.375610 0.461918 -0.146003 
0.451078 0.278907 -0.011369 
0.365980 0.502433 -0.064801 
0.336458 0.553680 0.127744 
0.367061 0.500148 0.063418 
0.333506 0.514204 0.254674 
0.303319 0.590380 0.205138 
0.328190 0.459140 0.360268 
0.305507 0.528494 0.327319 
0.312105 0.425612 0.438651 
0.306580 0.470670 0.403539 
0.310779 0.284917 0.543141 
0.336492 0.349750 0.447753 
0.302975 0.389199 0.489702 
0.287687 0.352035 0.543515 
0.317222 0.019354 0.602439 
0.322639 0.118339 0.581560 
0.313681 -0.067794 0.604838 
0.340704 0.042757 0.558367 
0.303948 0.053857 0.621715 
0.326299 -0.187525 0.556255 
0.261322 -0.214488 0.646393 
0.388962 -0.132776 0.432606 
0.207360 0.374403 -0.636031 
0.332157 -0.221975 0.531873 
0.319599 -0.317920 0.507343 
0.356851 -0.446399 0.279592 
0.353177 -0.227118 0.483926 
0.320691 -0.435152 0.408503 
0.335790 -0.369558 0.433310 
0.303959 -0.384257 0.491688 
0.331236 -0.482632 0.318115 
0.346051 -0.418898 0.355371 
0.303397 -0.505892 0.366817 
0.341075 -0.514223 0.219907 
0.323873 -0.582294 -0.102901 
0.317120 -0.584203 0.149067 
0.342676 -0.479294 -0.282013 
0.340954 -0.558862 0.026899 
0.312051 -0.610234 0.035812 
0.353180 -0.532801 -0.043407 
