203 174
-0.000319 0.001938 0.000110 
-0.000426 0.001865 0.000110 
-0.000541 0.001807 0.000110 
-0.000663 0.001764 0.000110 
-0.000789 0.001737 0.000110 
-0.000918 0.001727 0.000110 
-0.001047 0.001733 0.000110 
-0.001175 0.001756 0.000110 
-0.001298 0.001795 0.000110 
-0.001299 0.001793 0.000159 
-0.001301 0.001786 0.000207 
-0.001306 0.001775 0.000255 
-0.001312 0.001760 0.000301 
-0.001319 0.001740 0.000345 
-0.001328 0.001716 0.000387 
-0.001339 0.001689 0.000427 
-0.001351 0.001659 0.000463 
-0.001364 0.001625 0.000496 
-0.001379 0.001588 0.000525 
-0.001394 0.001549 0.000551 
-0.001410 0.001507 0.000572 
-0.001427 0.001464 0.000588 
-0.001444 0.001420 0.000600 
-0.001462 0.001375 0.000607 
-0.001480 0.001329 0.000610 
-0.001388 0.001297 0.000610 
-0.001295 0.001270 0.000610 
-0.001200 0.001250 0.000610 
-0.001104 0.001236 0.000610 
-0.001007 0.001228 0.000610 
-0.000910 0.001227 0.000610 
-0.000813 0.001231 0.000610 
-0.000717 0.001242 0.000610 
-0.000621 0.001259 0.000610 
-0.000527 0.001283 0.000610 
-0.000435 0.001312 0.000610 
-0.000344 0.001347 0.000610 
-0.000256 0.001388 0.000610 
-0.000171 0.001435 0.000610 
-0.000089 0.001487 0.000610 
-0.000011 0.001544 0.000610 
-0.000041 0.001583 0.000607 
-0.000071 0.001621 0.000600 
-0.000100 0.001659 0.000588 
-0.000129 0.001695 0.000572 
-0.000156 0.001730 0.000551 
-0.000182 0.001763 0.000525 
-0.000206 0.001794 0.000496 
-0.000229 0.001823 0.000463 
-0.000249 0.001849 0.000427 
-0.000267 0.001872 0.000387 
-0.000282 0.001892 0.000345 
-0.000295 0.001908 0.000301 
-0.000306 0.001921 0.000255 
-0.000313 0.001931 0.000207 
-0.000317 0.001936 0.000159 
-0.001044 0.001684 0.000323 
-0.000795 0.001481 0.000544 
-0.000959 0.001550 0.000491 
-0.000668 0.001753 0.000205 
-0.000879 0.001691 0.000298 
-0.000428 0.001812 0.000318 
-0.000888 0.001723 0.000174 
-0.000988 0.001711 0.000238 
-0.000481 0.001555 0.000546 
-0.001017 0.001594 0.000452 
-0.000701 0.001470 0.000558 
-0.000319 0.001492 0.000595 
-0.001000 0.001499 0.000530 
-0.000881 0.001347 0.000595 
-0.000842 0.001728 0.000159 
-0.000742 0.001531 0.000517 
-0.000246 0.001568 0.000586 
-0.000173 0.001584 0.000593 
-0.001230 0.001420 0.000583 
