226 177
-0.000287 -0.001878 -0.000890 
-0.000277 -0.001861 -0.000889 
-0.000267 -0.001844 -0.000887 
-0.000258 -0.001828 -0.000882 
-0.000248 -0.001812 -0.000875 
-0.000240 -0.001796 -0.000867 
-0.000231 -0.001782 -0.000857 
-0.000223 -0.001768 -0.000845 
-0.000216 -0.001755 -0.000832 
-0.000209 -0.001744 -0.000818 
-0.000204 -0.001734 -0.000802 
-0.000198 -0.001725 -0.000785 
-0.000194 -0.001718 -0.000767 
-0.000191 -0.001712 -0.000749 
-0.000188 -0.001708 -0.000730 
-0.000187 -0.001705 -0.000710 
-0.000187 -0.001704 -0.000690 
-0.000187 -0.001704 -0.000590 
-0.000187 -0.001704 -0.000490 
-0.000187 -0.001704 -0.000390 
-0.000187 -0.001704 -0.000290 
-0.000187 -0.001704 -0.000190 
-0.000187 -0.001704 -0.000090 
-0.000187 -0.001704 0.000010 
-0.000187 -0.001704 0.000110 
-0.000185 -0.001702 0.000159 
-0.000182 -0.001696 0.000207 
-0.000176 -0.001686 0.000255 
-0.000167 -0.001671 0.000301 
-0.000157 -0.001653 0.000345 
-0.000144 -0.001631 0.000387 
-0.000130 -0.001606 0.000427 
-0.000113 -0.001577 0.000463 
-0.000095 -0.001546 0.000496 
-0.000075 -0.001512 0.000525 
-0.000054 -0.001475 0.000551 
-0.000032 -0.001437 0.000571 
-0.000009 -0.001397 0.000588 
0.000015 -0.001355 0.000600 
0.000040 -0.001313 0.000607 
0.000064 -0.001270 0.000610 
0.000133 -0.001150 0.000610 
0.000202 -0.001031 0.000610 
0.000272 -0.000911 0.000610 
0.000341 -0.000791 0.000610 
0.000351 -0.000774 0.000611 
0.000360 -0.000757 0.000613 
0.000370 -0.000741 0.000618 
0.000379 -0.000725 0.000625 
0.000388 -0.000709 0.000633 
0.000396 -0.000695 0.000643 
0.000404 -0.000681 0.000655 
0.000412 -0.000668 0.000668 
0.000418 -0.000657 0.000682 
0.000424 -0.000646 0.000698 
0.000430 -0.000637 0.000715 
0.000434 -0.000630 0.000733 
0.000437 -0.000624 0.000751 
0.000440 -0.000620 0.000770 
0.000441 -0.000617 0.000790 
0.000442 -0.000616 0.000810 
0.000442 -0.000616 0.000910 
0.000442 -0.000616 0.001010 
0.000394 -0.000699 0.001010 
0.000346 -0.000781 0.001010 
0.000299 -0.000864 0.001010 
0.000251 -0.000946 0.001010 
0.000204 -0.001029 0.001010 
0.000156 -0.001111 0.001010 
0.000109 -0.001193 0.001010 
0.000061 -0.001276 0.001010 
0.000017 -0.001352 0.001005 
-0.000027 -0.001428 0.000992 
-0.000070 -0.001502 0.000971 
-0.000111 -0.001574 0.000941 
-0.000151 -0.001643 0.000903 
-0.000189 -0.001709 0.000858 
-0.000225 -0.001770 0.000805 
-0.000257 -0.001827 0.000746 
-0.000287 -0.001878 0.000681 
-0.000313 -0.001924 0.000610 
-0.000336 -0.001963 0.000534 
-0.000355 -0.001996 0.000454 
-0.000370 -0.002022 0.000371 
-0.000380 -0.002040 0.000285 
-0.000387 -0.002051 0.000198 
-0.000389 -0.002055 0.000110 
-0.000389 -0.002055 -0.000015 
-0.000389 -0.002055 -0.000140 
-0.000389 -0.002055 -0.000265 
-0.000389 -0.002055 -0.000390 
-0.000389 -0.002055 -0.000515 
-0.000389 -0.002055 -0.000640 
-0.000389 -0.002055 -0.000765 
-0.000389 -0.002055 -0.000890 
-0.000338 -0.001967 -0.000890 
-0.000283 -0.001871 0.000082 
0.000136 -0.001145 0.000700 
-0.000204 -0.001735 -0.000775 
-0.000233 -0.001784 -0.000436 
-0.000068 -0.001499 0.000741 
0.000269 -0.000916 0.000692 
-0.000235 -0.001788 -0.000834 
-0.000216 -0.001756 -0.000804 
-0.000292 -0.001887 -0.000771 
-0.000282 -0.001870 -0.000479 
-0.000335 -0.001961 -0.000634 
-0.000228 -0.001777 -0.000549 
-0.000228 -0.001777 -0.000834 
0.000331 -0.000808 0.000755 
-0.000212 -0.001748 -0.000813 
-0.000204 -0.001735 -0.000787 
0.000380 -0.000723 0.000899 
-0.000285 -0.001875 -0.000122 
0.000395 -0.000697 0.000812 
0.000385 -0.000714 0.000743 
-0.000239 -0.001796 0.000432 
-0.000210 -0.001746 0.000336 
-0.000146 -0.001634 0.000528 
-0.000234 -0.001787 0.000087 
-0.000101 -0.001557 0.000601 
-0.000050 -0.001468 0.000656 
-0.000022 -0.001420 0.000675 
-0.000013 -0.001404 0.000882 
-0.000228 -0.001775 0.000223 
-0.000265 -0.001841 0.000546 
-0.000202 -0.001731 0.000543 
-0.000154 -0.001649 0.000638 
-0.000099 -0.001552 0.000713 
0.000079 -0.001244 0.000701 
0.000036 -0.001320 0.000791 
0.000073 -0.001255 0.000899 
-0.000335 -0.001961 0.000088 
0.000134 -0.001150 0.000796 
0.000403 -0.000683 0.000838 
-0.000254 -0.001821 0.000371 
-0.000274 -0.001856 0.000239 
0.000376 -0.000730 0.000642 
-0.000336 -0.001964 -0.000373 
-0.000235 -0.001789 -0.000108 
-0.000235 -0.001788 -0.000323 
-0.000285 -0.001875 -0.000234 
-0.000325 -0.001944 0.000260 
-0.000280 -0.001866 0.000165 
0.000007 -0.001370 0.000690 
0.000298 -0.000866 0.000923 
0.000332 -0.000807 0.000820 
-0.000285 -0.001874 -0.000016 
-0.000302 -0.001905 0.000410 
-0.000216 -0.001756 0.000666 
-0.000089 -0.001535 0.000836 
