168 125
-0.003631 0.001126 -0.000890 
-0.003632 0.001102 -0.000890 
-0.003636 0.001078 -0.000890 
-0.003643 0.001055 -0.000889 
-0.003652 0.001033 -0.000889 
-0.003664 0.001012 -0.000889 
-0.003679 0.000993 -0.000890 
-0.003696 0.000975 -0.000890 
-0.003715 0.000960 -0.000890 
-0.003715 0.000960 -0.001078 
-0.003715 0.000960 -0.001265 
-0.003702 0.000970 -0.001265 
-0.003690 0.000981 -0.001265 
-0.003680 0.000992 -0.001265 
-0.003670 0.001004 -0.001265 
-0.003661 0.001017 -0.001265 
-0.003653 0.001031 -0.001265 
-0.003647 0.001045 -0.001265 
-0.003641 0.001060 -0.001265 
-0.003637 0.001075 -0.001265 
-0.003633 0.001091 -0.001265 
-0.003632 0.001106 -0.001265 
-0.003631 0.001122 -0.001265 
-0.003631 0.001138 -0.001265 
-0.003633 0.001153 -0.001265 
-0.003636 0.001169 -0.001265 
-0.003640 0.001184 -0.001265 
-0.003646 0.001199 -0.001265 
-0.003652 0.001213 -0.001265 
-0.003660 0.001227 -0.001265 
-0.003669 0.001240 -0.001265 
-0.003678 0.001252 -0.001265 
-0.003689 0.001264 -0.001265 
-0.003701 0.001275 -0.001265 
-0.003713 0.001285 -0.001265 
-0.003726 0.001293 -0.001265 
-0.003740 0.001301 -0.001265 
-0.003754 0.001308 -0.001265 
-0.003769 0.001313 -0.001265 
-0.003784 0.001317 -0.001265 
-0.003799 0.001320 -0.001265 
-0.003815 0.001322 -0.001265 
-0.003831 0.001323 -0.001265 
-0.003846 0.001322 -0.001265 
-0.003862 0.001321 -0.001265 
-0.003877 0.001318 -0.001265 
-0.003892 0.001313 -0.001265 
-0.003907 0.001308 -0.001265 
-0.003921 0.001302 -0.001265 
-0.003934 0.001294 -0.001265 
-0.003947 0.001286 -0.001265 
-0.003947 0.001286 -0.001078 
-0.003947 0.001286 -0.000890 
-0.003936 0.001293 -0.000890 
-0.003924 0.001300 -0.000890 
-0.003912 0.001306 -0.000890 
-0.003899 0.001311 -0.000890 
-0.003886 0.001315 -0.000890 
-0.003873 0.001318 -0.000890 
-0.003860 0.001321 -0.000890 
-0.003846 0.001322 -0.000890 
-0.003833 0.001323 -0.000890 
-0.003819 0.001323 -0.000890 
-0.003805 0.001321 -0.000890 
-0.003792 0.001319 -0.000890 
-0.003779 0.001316 -0.000890 
-0.003766 0.001312 -0.000890 
-0.003753 0.001307 -0.000890 
-0.003741 0.001301 -0.000890 
-0.003729 0.001295 -0.000890 
-0.003717 0.001288 -0.000890 
-0.003706 0.001279 -0.000890 
-0.003696 0.001271 -0.000890 
-0.003686 0.001261 -0.000890 
-0.003677 0.001251 -0.000890 
-0.003669 0.001240 -0.000890 
-0.003661 0.001229 -0.000890 
-0.003654 0.001217 -0.000890 
-0.003648 0.001205 -0.000890 
-0.003643 0.001192 -0.000890 
-0.003639 0.001179 -0.000890 
-0.003636 0.001166 -0.000890 
-0.003633 0.001153 -0.000890 
-0.003632 0.001139 -0.000890 
-0.003902 0.001310 -0.001008 
-0.003667 0.001008 -0.001144 
-0.003876 0.001318 -0.001007 
-0.003891 0.001314 -0.001131 
-0.003918 0.001303 -0.001117 
-0.003790 0.001319 -0.001007 
-0.003862 0.001320 -0.001137 
-0.003832 0.001323 -0.001135 
-0.003819 0.001323 -0.001008 
-0.003754 0.001307 -0.001161 
-0.003803 0.001321 -0.001138 
-0.003776 0.001315 -0.001127 
-0.003924 0.001300 -0.000983 
-0.003764 0.001312 -0.000975 
-0.003758 0.001309 -0.001057 
-0.003669 0.001241 -0.001137 
-0.003669 0.001240 -0.001015 
-0.003654 0.001215 -0.001135 
-0.003677 0.001251 -0.001013 
-0.003690 0.001265 -0.001013 
-0.003709 0.001282 -0.001067 
-0.003648 0.001204 -0.001008 
-0.003631 0.001135 -0.001019 
-0.003722 0.001291 -0.001169 
-0.003731 0.001296 -0.001066 
-0.003642 0.001188 -0.001138 
-0.003635 0.001161 -0.001139 
-0.003743 0.001303 -0.000974 
-0.003633 0.001149 -0.001017 
-0.003631 0.001119 -0.001017 
-0.003631 0.001129 -0.001143 
-0.003633 0.001096 -0.001146 
-0.003679 0.000993 -0.001039 
-0.003689 0.000982 -0.001172 
-0.003655 0.001028 -0.001026 
-0.003650 0.001038 -0.001157 
-0.003643 0.001055 -0.001101 
-0.003637 0.001075 -0.001043 
-0.003932 0.001295 -0.001065 
-0.003696 0.000975 -0.001090 
-0.003890 0.001314 -0.001011 
-0.003905 0.001309 -0.001131 
-0.003877 0.001318 -0.001130 
-0.003862 0.001321 -0.001013 
-0.003848 0.001322 -0.001138 
-0.003835 0.001323 -0.001012 
-0.003818 0.001323 -0.001132 
-0.003805 0.001321 -0.001013 
-0.003787 0.001318 -0.001130 
-0.003913 0.001305 -0.001002 
-0.003742 0.001302 -0.001163 
-0.003777 0.001315 -0.000997 
-0.003763 0.001311 -0.001048 
-0.003677 0.001251 -0.001137 
-0.003661 0.001229 -0.001138 
-0.003661 0.001229 -0.001014 
-0.003687 0.001262 -0.001010 
-0.003697 0.001271 -0.001135 
-0.003655 0.001218 -0.001012 
-0.003647 0.001202 -0.001132 
-0.003719 0.001289 -0.001069 
-0.003732 0.001297 -0.001166 
-0.003643 0.001191 -0.001013 
-0.003638 0.001178 -0.001137 
-0.003743 0.001303 -0.001063 
-0.003757 0.001309 -0.000969 
-0.003635 0.001163 -0.001015 
-0.003639 0.001067 -0.001162 
-0.003632 0.001144 -0.001141 
-0.003678 0.000994 -0.001154 
-0.003848 0.001322 -0.001013 
-0.003667 0.001008 -0.001028 
-0.003658 0.001022 -0.001146 
-0.003644 0.001051 -0.001170 
-0.003645 0.001049 -0.001042 
-0.003639 0.001065 -0.001104 
-0.003632 0.001097 -0.001024 
-0.003727 0.001294 -0.000981 
-0.003687 0.001262 -0.001136 
-0.003719 0.001289 -0.000979 
-0.003712 0.001284 -0.000978 
-0.003640 0.001184 -0.001014 
-0.003631 0.001113 -0.001141 
-0.003636 0.001078 -0.001154 

146 109 149 135
54 123 97 55
52 123 54 53
128 91 129 155
12 124 118 13
10 124 12 11
85 126 88 125
127 87 125 88
58 125 87 59
85 125 58 57
48 126 89 49
88 126 48 47
127 88 47 46
91 128 87 127
132 95 133 90
91 127 46 45
60 128 155 61
87 128 60 59
44 129 91 45
92 129 44 43
155 130 62 61
131 93 130 92
62 130 93 63
155 129 92 130
131 92 43 42
95 132 93 131
38 37 135 94
95 131 42 41
64 132 90 65
93 132 64 63
40 133 95 41
96 133 40 39
90 136 66 65
56 134 85 57
97 134 56 55
89 123 50 49
89 134 97 123
134 89 126 85
123 52 51 50
137 98 136 96
66 136 98 67
90 133 96 136
94 99 137 96
94 96 39 38
98 150 68 67
139 102 143 140
100 138 32 31
101 140 77 76
30 139 100 31
102 139 30 29
101 100 139 140
103 101 76 75
138 163 33 32
103 138 100 101
74 141 103 75
104 141 74 73
138 103 141 163
165 105 142 104
142 108 35 34
163 142 34 33
144 106 143 102
78 143 106 79
140 143 78 77
144 102 29 28
110 147 106 144
153 113 151 111
165 104 73 72
109 146 108 145
142 105 145 108
164 165 72 71
36 146 135 37
108 146 36 35
110 144 28 27
80 147 166 81
106 147 80 79
26 148 110 27
111 148 26 25
166 151 82 81
70 162 164 71
112 162 70 69
149 99 94 135
149 112 150 99
68 150 112 69
98 137 99 150
107 115 167 114
82 151 113 83
166 148 111 151
158 121 160 152
84 107 114 1
113 107 84 83
153 111 25 24
115 153 24 23
107 113 153 115
22 167 115 23
116 167 22 21
118 154 14 13
117 124 8 7
14 154 86 15
117 154 118 124
154 117 156 86
124 10 9 8
6 156 117 7
119 156 6 5
86 157 16 15
86 156 119 157
120 157 119 159
16 157 120 17
121 158 120 159
18 158 152 19
120 158 18 17
159 119 5 4
122 160 121 159
152 168 20 19
122 159 4 3
168 116 21 20
114 167 116 161
168 122 161 116
2 161 122 3
112 149 109 162
141 104 142 163
162 109 145 164
164 145 105 165
147 110 148 166
114 161 2 1
152 160 122 168
84
-0.003924 0.001300 -0.000890
-0.003936 0.001293 -0.000890
-0.003936 0.001293 -0.000890
-0.003947 0.001286 -0.000890
-0.003947 0.001286 -0.000890
-0.003947 0.001286 -0.001078
-0.003690 0.000981 -0.001265
-0.003702 0.000970 -0.001265
-0.003702 0.000970 -0.001265
-0.003715 0.000960 -0.001265
-0.003715 0.000960 -0.001265
-0.003715 0.000960 -0.001078
-0.003873 0.001318 -0.000890
-0.003886 0.001315 -0.000890
-0.003886 0.001315 -0.000890
-0.003899 0.001311 -0.000890
-0.003921 0.001302 -0.001265
-0.003907 0.001308 -0.001265
-0.003907 0.001308 -0.001265
-0.003892 0.001313 -0.001265
