156 115
0.003063 -0.001254 -0.000890 
0.003067 -0.001230 -0.000890 
0.003074 -0.001207 -0.000890 
0.003083 -0.001184 -0.000889 
0.003095 -0.001163 -0.000889 
0.003109 -0.001144 -0.000889 
0.003126 -0.001126 -0.000890 
0.003145 -0.001111 -0.000890 
0.003166 -0.001097 -0.000890 
0.003166 -0.001097 -0.001078 
0.003166 -0.001097 -0.001265 
0.003152 -0.001106 -0.001265 
0.003138 -0.001116 -0.001265 
0.003126 -0.001126 -0.001265 
0.003114 -0.001138 -0.001265 
0.003104 -0.001151 -0.001265 
0.003094 -0.001164 -0.001265 
0.003086 -0.001179 -0.001265 
0.003079 -0.001193 -0.001265 
0.003073 -0.001209 -0.001265 
0.003068 -0.001225 -0.001265 
0.003065 -0.001241 -0.001265 
0.003063 -0.001257 -0.001265 
0.003062 -0.001274 -0.001265 
0.003063 -0.001290 -0.001265 
0.003065 -0.001306 -0.001265 
0.003069 -0.001322 -0.001265 
0.003074 -0.001338 -0.001265 
0.003080 -0.001354 -0.001265 
0.003087 -0.001368 -0.001265 
0.003095 -0.001382 -0.001265 
0.003105 -0.001396 -0.001265 
0.003116 -0.001408 -0.001265 
0.003127 -0.001420 -0.001265 
0.003140 -0.001431 -0.001265 
0.003153 -0.001440 -0.001265 
0.003168 -0.001449 -0.001265 
0.003182 -0.001456 -0.001265 
0.003198 -0.001462 -0.001265 
0.003213 -0.001466 -0.001265 
0.003230 -0.001470 -0.001265 
0.003246 -0.001472 -0.001265 
0.003262 -0.001473 -0.001265 
0.003288 -0.001471 -0.001265 
0.003312 -0.001466 -0.001265 
0.003336 -0.001458 -0.001265 
0.003359 -0.001448 -0.001265 
0.003359 -0.001448 -0.001078 
0.003359 -0.001448 -0.000890 
0.003347 -0.001454 -0.000890 
0.003335 -0.001459 -0.000890 
0.003322 -0.001463 -0.000890 
0.003309 -0.001467 -0.000890 
0.003295 -0.001470 -0.000890 
0.003282 -0.001472 -0.000890 
0.003268 -0.001472 -0.000890 
0.003255 -0.001472 -0.000890 
0.003241 -0.001471 -0.000890 
0.003228 -0.001470 -0.000890 
0.003215 -0.001467 -0.000890 
0.003202 -0.001463 -0.000890 
0.003189 -0.001459 -0.000890 
0.003177 -0.001453 -0.000890 
0.003164 -0.001447 -0.000890 
0.003153 -0.001440 -0.000890 
0.003142 -0.001432 -0.000890 
0.003131 -0.001424 -0.000890 
0.003121 -0.001414 -0.000890 
