447 398
0.003234 -0.000437 0.000110 
0.003221 -0.000481 0.000062 
0.003209 -0.000521 0.000012 
0.003197 -0.000557 -0.000042 
0.003186 -0.000589 -0.000098 
0.003176 -0.000617 -0.000157 
0.003167 -0.000640 -0.000217 
0.003160 -0.000659 -0.000279 
0.003154 -0.000673 -0.000343 
0.003258 -0.000673 -0.000343 
0.003362 -0.000673 -0.000343 
0.003466 -0.000673 -0.000343 
0.003570 -0.000673 -0.000343 
0.003673 -0.000673 -0.000343 
0.003777 -0.000673 -0.000343 
0.003881 -0.000673 -0.000343 
0.003985 -0.000673 -0.000343 
0.004089 -0.000673 -0.000343 
0.004193 -0.000673 -0.000343 
0.004297 -0.000673 -0.000343 
0.004400 -0.000673 -0.000343 
0.004504 -0.000673 -0.000343 
0.004608 -0.000673 -0.000343 
0.004712 -0.000673 -0.000343 
0.004816 -0.000673 -0.000343 
0.004816 -0.000657 -0.000271 
0.004816 -0.000634 -0.000200 
0.004816 -0.000606 -0.000131 
0.004816 -0.000572 -0.000066 
0.004816 -0.000532 -0.000003 
0.004816 -0.000487 0.000056 
0.004816 -0.000436 0.000111 
0.004816 -0.000382 0.000161 
0.004816 -0.000323 0.000206 
0.004816 -0.000260 0.000246 
0.004816 -0.000195 0.000280 
0.004816 -0.000126 0.000308 
0.004816 -0.000055 0.000331 
0.004816 0.000017 0.000347 
0.004816 0.000091 0.000356 
0.004816 0.000165 0.000360 
0.004816 0.000239 0.000356 
0.004816 0.000312 0.000347 
0.004816 0.000385 0.000331 
0.004816 0.000456 0.000308 
0.004816 0.000524 0.000280 
0.004816 0.000590 0.000246 
0.004816 0.000652 0.000206 
0.004816 0.000711 0.000161 
0.004816 0.000766 0.000111 
0.004816 0.000816 0.000056 
0.004816 0.000861 -0.000003 
0.004816 0.000901 -0.000066 
0.004816 0.000935 -0.000131 
0.004816 0.000964 -0.000200 
0.004816 0.000986 -0.000271 
0.004816 0.001002 -0.000343 
0.004712 0.001002 -0.000343 
0.004608 0.001002 -0.000343 
0.004504 0.001002 -0.000343 
0.004400 0.001002 -0.000343 
0.004297 0.001002 -0.000343 
0.004193 0.001002 -0.000343 
0.004089 0.001002 -0.000343 
0.003985 0.001002 -0.000343 
0.003881 0.001002 -0.000343 
0.003777 0.001002 -0.000343 
0.003673 0.001002 -0.000343 
0.003570 0.001002 -0.000343 
0.003466 0.001002 -0.000343 
0.003362 0.001002 -0.000343 
0.003258 0.001002 -0.000343 
0.003154 0.001002 -0.000343 
0.003160 0.000988 -0.000279 
0.003167 0.000970 -0.000217 
0.003176 0.000946 -0.000156 
0.003186 0.000918 -0.000097 
0.003197 0.000886 -0.000041 
0.003209 0.000851 0.000012 
0.003221 0.000811 0.000062 
0.003234 0.000767 0.000110 
0.003247 0.000706 0.000165 
0.003254 0.000639 0.000215 
0.003257 0.000567 0.000258 
0.003256 0.000491 0.000294 
0.003254 0.000413 0.000323 
0.003252 0.000332 0.000343 
0.003250 0.000249 0.000355 
0.003249 0.000165 0.000360 
0.003250 0.000082 0.000355 
0.003252 -0.000001 0.000343 
0.003254 -0.000083 0.000323 
0.003256 -0.000162 0.000294 
0.003257 -0.000238 0.000258 
0.003254 -0.000309 0.000215 
0.003247 -0.000376 0.000165 
0.003568 0.000876 -0.000025 
0.003548 -0.000492 0.000049 
0.004229 0.000389 0.000329 
0.003975 -0.000169 0.000291 
0.004736 -0.000654 -0.000262 
0.003472 0.000022 0.000347 
0.003921 -0.000515 0.000021 
0.004453 0.000326 0.000344 
0.004373 -0.000618 -0.000159 
0.004467 -0.000618 -0.000159 
0.003634 0.000512 0.000285 
0.003413 -0.000272 0.000239 
0.003995 0.000101 0.000357 
0.004104 0.000952 -0.000169 
0.004204 -0.000582 -0.000084 
0.004548 0.000399 0.000327 
0.004091 -0.000481 0.000062 
0.003361 -0.000110 0.000314 
0.004350 0.000644 0.000212 
0.004610 -0.000443 0.000104 
0.004540 -0.000181 0.000286 
0.004695 0.000357 0.000337 
0.003536 0.000934 -0.000128 
0.004509 0.000786 0.000090 
0.004296 -0.000443 0.000104 
0.003842 0.000555 0.000265 
0.003922 -0.000651 -0.000253 
0.004578 0.000038 0.000350 
0.003288 0.000024 0.000348 
0.003967 0.000367 0.000335 
0.003840 -0.000614 -0.000150 
0.003840 -0.000029 0.000337 
0.003634 0.000243 0.000356 
0.004246 0.000073 0.000355 
0.004084 -0.000334 0.000198 
0.004618 0.000182 0.000359 
0.004025 -0.000384 0.000159 
0.003581 0.000454 0.000309 
0.004167 0.000312 0.000347 
0.003691 0.000960 -0.000190 
0.004205 0.000604 0.000238 
0.003587 -0.000202 0.000277 
0.003875 0.000701 0.000169 
0.004515 0.000688 0.000179 
0.003720 0.000919 -0.000098 
0.004317 0.000145 0.000359 
0.004624 0.000833 0.000035 
0.004069 -0.000011 0.000341 
0.004236 -0.000651 -0.000250 
0.004718 -0.000468 0.000077 
0.004611 -0.000523 0.000009 
0.004601 -0.000576 -0.000074 
0.003704 0.000792 0.000083 
0.003665 0.000868 -0.000013 
0.003509 0.000817 0.000055 
0.003448 0.000887 -0.000041 
0.003381 0.000768 0.000109 
0.003305 -0.000582 -0.000084 
0.004005 -0.000579 -0.000079 
0.003508 0.000244 0.000356 
0.003963 -0.000621 -0.000165 
0.003311 -0.000655 -0.000264 
0.003540 -0.000644 -0.000229 
0.003704 -0.000612 -0.000144 
0.004300 -0.000578 -0.000078 
0.003281 0.000936 -0.000134 
0.003365 0.000986 -0.000271 
0.003255 0.000971 -0.000221 
0.004657 -0.000652 -0.000254 
0.003476 0.000493 0.000294 
0.003369 0.000441 0.000313 
0.004340 0.000948 -0.000161 
0.004702 0.000893 -0.000051 
0.003797 0.000959 -0.000187 
